id_record;tanggal;komoditas;kategori_komoditas;satuan;pasar;kecamatan;harga;volume_distribusi;ramadhan;idul_fitri;natal_tahun_baru;hujan;operasi_pasar;gangguan_distribusi;banjir;nama_kearifan;jenis_kearifan;kearifan_score;faktor_utama;target_harga_next_day
1259;2026-03-01;Cabai Merah;Hortikultura;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;41000;216,3;1;0;0;0;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,69;Ramadhan;41000
1260;2026-03-01;Bawang Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;33500;270,7;1;0;0;1;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,65;"Ramadhan; Hujan";34500
1261;2026-03-02;Beras;Pangan Pokok;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;12700;538,5;1;0;0;0;0;0;0;Pasar Subuh;Distribusi;0,7;Ramadhan;13100
1262;2026-03-02;Cabai Merah;Hortikultura;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;41500;214,5;1;0;0;1;0;0;0;Tawar-Menawar Tradisional;Budaya;0,56;"Ramadhan; Hujan";42500
1263;2026-03-02;Bawang Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;33000;241,2;1;0;0;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,59;Ramadhan;34500
1264;2026-03-02;Daging Ayam;Protein Hewani;kg;Pasar Inpres;Lubuklinggau Barat I;36500;250,3;1;0;0;0;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,84;Ramadhan;37500
1265;2026-03-03;Cabai Merah;Hortikultura;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;41000;190;1;0;0;1;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,75;"Ramadhan; Hujan";43000
1266;2026-03-03;Bawang Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;33000;227;1;0;0;1;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,8;"Ramadhan; Hujan";34000
1267;2026-03-03;Daging Ayam;Protein Hewani;kg;Pasar Inpres;Lubuklinggau Barat I;37000;315,4;1;0;0;0;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,57;Ramadhan;38000
1268;2026-03-03;Minyak Goreng;Pangan Olahan;liter;Pasar Moneng Sepati;Lubuklinggau Selatan II;17700;521,1;1;0;0;1;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,6;"Ramadhan; Hujan";18200
1269;2026-03-04;Bawang Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;33000;224,3;1;0;0;1;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,69;"Ramadhan; Hujan";34500
1270;2026-03-04;Daging Ayam;Protein Hewani;kg;Pasar Inpres;Lubuklinggau Barat I;37000;304,5;1;0;0;1;0;0;0;Pasar Subuh;Distribusi;0,75;"Ramadhan; Hujan";38000
1271;2026-03-04;Minyak Goreng;Pangan Olahan;liter;Pasar Moneng Sepati;Lubuklinggau Selatan II;18300;346,3;1;0;0;1;0;1;0;Pasar Subuh;Distribusi;0,66;"Ramadhan; Hujan; Gangguan Distribusi";18900
1272;2026-03-04;Beras;Pangan Pokok;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;12900;495,8;1;0;0;1;0;1;0;Pasokan Harian Tanpa Gudang;Distribusi;0,79;"Ramadhan; Hujan; Gangguan Distribusi";13300
1273;2026-03-05;Daging Ayam;Protein Hewani;kg;Pasar Inpres;Lubuklinggau Barat I;37500;289,8;1;0;0;0;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,81;Ramadhan;38500
1274;2026-03-05;Minyak Goreng;Pangan Olahan;liter;Pasar Moneng Sepati;Lubuklinggau Selatan II;17800;488,7;1;0;0;1;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,82;"Ramadhan; Hujan";18400
1275;2026-03-05;Beras;Pangan Pokok;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;12900;591,5;1;0;0;1;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,69;"Ramadhan; Hujan";13300
1276;2026-03-05;Cabai Merah;Hortikultura;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;41000;197,9;1;0;0;1;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,63;"Ramadhan; Hujan";42000
1277;2026-03-06;Minyak Goreng;Pangan Olahan;liter;Pasar Moneng Sepati;Lubuklinggau Selatan II;17900;459,3;1;0;0;1;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,6;"Ramadhan; Hujan";18500
1278;2026-03-06;Beras;Pangan Pokok;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;12800;477,5;1;0;0;1;0;0;0;Tawar-Menawar Tradisional;Budaya;0,61;"Ramadhan; Hujan";13200
1279;2026-03-06;Cabai Merah;Hortikultura;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;41000;209,7;1;0;0;0;0;0;0;Pasar Subuh;Distribusi;0,77;Ramadhan;42500
1280;2026-03-06;Bawang Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;34500;218;1;0;0;1;0;0;1;Pasar Subuh;Distribusi;0,74;"Ramadhan; Hujan; Banjir";35500
1281;2026-03-07;Beras;Pangan Pokok;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;12900;537,2;1;0;0;1;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,73;"Ramadhan; Hujan";13300
1282;2026-03-07;Cabai Merah;Hortikultura;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;41500;222,7;1;0;0;1;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,86;"Ramadhan; Hujan";42500
1283;2026-03-07;Bawang Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;33000;248,3;1;0;0;0;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,8;Ramadhan;34000
1284;2026-03-07;Daging Ayam;Protein Hewani;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;37000;307,7;1;0;0;0;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,88;Ramadhan;38000
1285;2026-03-08;Cabai Merah;Hortikultura;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;40500;183,1;1;0;0;0;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,58;Ramadhan;41000
1286;2026-03-08;Bawang Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;33500;242,8;1;0;0;1;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,59;"Ramadhan; Hujan";35000
1287;2026-03-08;Daging Ayam;Protein Hewani;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;37000;256,9;1;0;0;0;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,54;Ramadhan;38000
1288;2026-03-08;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;17100;389,8;1;0;0;1;1;1;0;Tawar-Menawar Tradisional;Budaya;0,58;"Ramadhan; Hujan; Gangguan Distribusi; Operasi Pasar";17400
1289;2026-03-09;Bawang Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;33000;219,9;1;0;0;0;0;0;0;Pasar Subuh;Distribusi;0,76;Ramadhan;34000
1290;2026-03-09;Daging Ayam;Protein Hewani;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;37500;302,1;1;0;0;1;0;0;0;Pasar Subuh;Distribusi;0,67;"Ramadhan; Hujan";38500
1291;2026-03-09;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;16900;509,5;1;0;0;0;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,78;Ramadhan;17400
1292;2026-03-09;Beras;Pangan Pokok;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;13000;598,2;1;0;0;1;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,62;"Ramadhan; Hujan";13500
1293;2026-03-10;Daging Ayam;Protein Hewani;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;37000;295,7;1;0;0;0;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,88;Ramadhan;38000
1294;2026-03-10;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;17400;404,8;1;0;0;1;0;1;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,65;"Ramadhan; Hujan; Gangguan Distribusi";17900
1295;2026-03-10;Beras;Pangan Pokok;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;13200;439,9;1;0;0;1;0;0;1;Pasar Subuh;Distribusi;0,71;"Ramadhan; Hujan; Banjir";13700
1296;2026-03-10;Cabai Merah;Hortikultura;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;41000;209,2;1;0;0;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,59;Ramadhan;42000
1297;2026-03-11;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;17000;446,9;1;0;0;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,51;Ramadhan;17500
1298;2026-03-11;Beras;Pangan Pokok;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;12700;519,4;1;0;0;0;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,8;Ramadhan;13100
1299;2026-03-11;Cabai Merah;Hortikultura;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;41500;185,6;1;0;0;1;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,7;"Ramadhan; Hujan";43500
1300;2026-03-11;Bawang Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;34500;206,2;1;0;0;1;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,71;"Ramadhan; Hujan";35500
1301;2026-03-12;Beras;Pangan Pokok;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;12700;588,7;1;0;0;0;1;0;0;Distribusi Berbasis Keluarga;Sosial;0,65;"Ramadhan; Operasi Pasar";12900
1302;2026-03-12;Cabai Merah;Hortikultura;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;40500;174,4;1;0;0;0;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,68;Ramadhan;41500
1303;2026-03-12;Bawang Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;33000;259,3;1;0;0;0;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,7;Ramadhan;34000
1304;2026-03-12;Daging Ayam;Protein Hewani;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;37500;301,7;1;0;0;1;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,61;"Ramadhan; Hujan";38500
1305;2026-03-13;Cabai Merah;Hortikultura;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;41500;137,2;1;0;0;1;0;1;0;Tawar-Menawar Tradisional;Budaya;0,54;"Ramadhan; Hujan; Gangguan Distribusi";43000
1306;2026-03-13;Bawang Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;33500;252,6;1;0;0;1;0;0;0;Tawar-Menawar Tradisional;Budaya;0,5;"Ramadhan; Hujan";34000
1307;2026-03-13;Daging Ayam;Protein Hewani;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;37000;314,9;1;0;0;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,53;Ramadhan;38500
1308;2026-03-13;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;17300;487,3;1;0;0;1;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,8;"Ramadhan; Hujan";17800
1309;2026-03-14;Bawang Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;33500;195,5;1;0;0;1;0;1;0;Pasokan Harian Tanpa Gudang;Distribusi;0,73;"Ramadhan; Hujan; Gangguan Distribusi";34500
1310;2026-03-14;Daging Ayam;Protein Hewani;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;37500;311,8;1;0;0;0;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,72;Ramadhan;38500
1311;2026-03-14;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;17100;523,6;1;0;0;1;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,6;"Ramadhan; Hujan";17600
1312;2026-03-14;Beras;Pangan Pokok;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;12800;553,8;1;0;0;0;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,6;Ramadhan;13200
1313;2026-03-15;Daging Ayam;Protein Hewani;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;38500;272,8;1;1;0;1;0;1;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,63;"Ramadhan; Idul Fitri; Hujan; Gangguan Distribusi";40500
1314;2026-03-15;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;17800;483,3;1;1;0;1;0;0;0;Pasar Subuh;Distribusi;0,73;"Ramadhan; Idul Fitri; Hujan";18700
1315;2026-03-15;Beras;Pangan Pokok;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;13400;620,7;1;1;0;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,58;"Ramadhan; Idul Fitri";14100
1316;2026-03-15;Cabai Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;38500;223,7;1;1;0;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,56;"Ramadhan; Idul Fitri";40500
1317;2026-03-16;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;17400;482,6;1;1;0;0;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,81;"Ramadhan; Idul Fitri";18400
1318;2026-03-16;Beras;Pangan Pokok;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;13100;627,6;1;1;0;0;1;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,8;"Ramadhan; Idul Fitri; Operasi Pasar";13600
1319;2026-03-16;Cabai Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;40000;161,9;1;1;0;1;0;1;0;Pasokan Harian Tanpa Gudang;Distribusi;0,75;"Ramadhan; Idul Fitri; Hujan; Gangguan Distribusi";42000
1320;2026-03-16;Bawang Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;34500;231,6;1;1;0;0;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,66;"Ramadhan; Idul Fitri";36000
1321;2026-03-17;Beras;Pangan Pokok;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;13300;547,5;1;1;0;1;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,61;"Ramadhan; Idul Fitri; Hujan";14000
1322;2026-03-17;Cabai Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;39000;184,9;1;1;0;0;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,64;"Ramadhan; Idul Fitri";41500
1323;2026-03-17;Bawang Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;33500;243,4;1;1;0;0;0;0;0;Pasar Subuh;Distribusi;0,74;"Ramadhan; Idul Fitri";35000
1324;2026-03-17;Daging Ayam;Protein Hewani;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;38500;269,8;1;1;0;1;0;0;0;Pasar Subuh;Distribusi;0,7;"Ramadhan; Idul Fitri; Hujan";40500
1325;2026-03-18;Cabai Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;39000;217,2;1;1;0;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,52;"Ramadhan; Idul Fitri";41500
1326;2026-03-18;Bawang Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;34500;225,3;1;1;0;1;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,84;"Ramadhan; Idul Fitri; Hujan";36500
1327;2026-03-18;Daging Ayam;Protein Hewani;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;38000;298,3;1;1;0;0;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,89;"Ramadhan; Idul Fitri";40000
1328;2026-03-18;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;17800;528,9;1;1;0;1;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,71;"Ramadhan; Idul Fitri; Hujan";18800
1329;2026-03-19;Bawang Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;34500;232,7;1;1;0;1;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,65;"Ramadhan; Idul Fitri; Hujan";36500
1330;2026-03-19;Daging Ayam;Protein Hewani;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;38000;300,6;1;1;0;0;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,65;"Ramadhan; Idul Fitri";40000
1331;2026-03-19;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;17500;464,6;1;1;0;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,5;"Ramadhan; Idul Fitri";18500
1332;2026-03-19;Beras;Pangan Pokok;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;13200;619,9;1;1;0;0;0;0;0;Pasar Subuh;Distribusi;0,73;"Ramadhan; Idul Fitri";13900
1333;2026-03-20;Daging Ayam;Protein Hewani;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;38500;267,7;0;1;0;1;0;0;0;Pasar Subuh;Distribusi;0,72;"Idul Fitri; Hujan";40000
1334;2026-03-20;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;17800;431,5;0;1;0;1;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,7;"Idul Fitri; Hujan";18300
1335;2026-03-20;Beras;Pangan Pokok;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;13500;495,8;0;1;0;1;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,8;"Idul Fitri; Hujan";14000
1336;2026-03-20;Cabai Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;40000;138,6;0;1;0;1;0;1;0;Harga Musiman Hari Besar;Perilaku Pasar;0,74;"Idul Fitri; Hujan; Gangguan Distribusi";42000
1337;2026-03-21;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;17300;399,6;0;1;0;0;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,61;Idul Fitri;17900
1338;2026-03-21;Beras;Pangan Pokok;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;13300;489,7;0;1;0;1;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,59;"Idul Fitri; Hujan";13700
1339;2026-03-21;Cabai Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;40000;189,8;0;1;0;0;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,6;Idul Fitri;41000
1340;2026-03-21;Bawang Merah;Hortikultura;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;32500;171,9;0;1;0;1;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,63;"Idul Fitri; Hujan";33500
1341;2026-03-22;Beras;Pangan Pokok;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;13600;484;0;1;0;1;0;1;0;Pasar Subuh;Distribusi;0,75;"Idul Fitri; Hujan; Gangguan Distribusi";14100
1342;2026-03-22;Cabai Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;39500;203,5;0;1;0;1;0;0;0;Pasar Subuh;Distribusi;0,68;"Idul Fitri; Hujan";41500
1343;2026-03-22;Bawang Merah;Hortikultura;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;33500;204,4;0;1;0;1;0;1;0;Pasar Subuh;Distribusi;0,69;"Idul Fitri; Hujan; Gangguan Distribusi";34500
1344;2026-03-22;Daging Ayam;Protein Hewani;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;35500;266;0;1;0;0;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,72;Idul Fitri;36500
1345;2026-03-23;Cabai Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;40000;168,3;0;1;0;1;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,79;"Idul Fitri; Hujan";41000
1346;2026-03-23;Bawang Merah;Hortikultura;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;31500;198,4;0;1;0;0;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,86;Idul Fitri;32500
1347;2026-03-23;Daging Ayam;Protein Hewani;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;35000;242,2;0;1;0;1;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,63;"Idul Fitri; Hujan";36500
1348;2026-03-23;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;17800;421;0;1;0;1;0;0;0;Pasar Subuh;Distribusi;0,74;"Idul Fitri; Hujan";18400
1349;2026-03-24;Bawang Merah;Hortikultura;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;32500;196,6;0;1;0;0;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,58;Idul Fitri;33500
1350;2026-03-24;Daging Ayam;Protein Hewani;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;36000;214,7;0;1;0;1;0;1;0;Tawar-Menawar Tradisional;Budaya;0,58;"Idul Fitri; Hujan; Gangguan Distribusi";37500
1351;2026-03-24;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;17400;339;0;1;0;1;1;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,77;"Idul Fitri; Hujan; Operasi Pasar";17800
1352;2026-03-24;Beras;Pangan Pokok;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;13700;401,6;0;1;0;1;0;0;1;Pasokan Harian Tanpa Gudang;Distribusi;0,79;"Idul Fitri; Hujan; Banjir";14200
1353;2026-03-25;Daging Ayam;Protein Hewani;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;36000;242,2;0;1;0;1;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,78;"Idul Fitri; Hujan";37500
1354;2026-03-25;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;17900;408,1;0;1;0;1;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,59;"Idul Fitri; Hujan";18500
1355;2026-03-25;Beras;Pangan Pokok;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;13300;526,9;0;1;0;0;1;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,63;"Idul Fitri; Operasi Pasar";13600
1356;2026-03-25;Cabai Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;40500;157,2;0;1;0;1;0;1;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,69;"Idul Fitri; Hujan; Gangguan Distribusi";42000
1357;2026-03-26;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;17100;349,2;0;0;0;1;0;0;0;Pasar Subuh;Distribusi;0,71;Hujan;17300
1358;2026-03-26;Beras;Pangan Pokok;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;13000;547,3;0;0;0;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,56;Normal;13100
1359;2026-03-26;Cabai Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;39000;175,8;0;0;0;1;0;0;0;Tawar-Menawar Tradisional;Budaya;0,57;Hujan;39000
1360;2026-03-26;Bawang Merah;Hortikultura;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;32500;231;0;0;0;1;0;0;0;Tawar-Menawar Tradisional;Budaya;0,58;Hujan;33000
1361;2026-03-27;Beras;Pangan Pokok;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;13200;516;0;0;0;0;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,8;Normal;13300
1362;2026-03-27;Cabai Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;39000;184,1;0;0;0;1;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,74;Hujan;39000
1363;2026-03-27;Bawang Merah;Hortikultura;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;33500;191,6;0;0;0;1;0;1;0;Pasokan Harian Tanpa Gudang;Distribusi;0,71;"Hujan; Gangguan Distribusi";34000
1364;2026-03-27;Daging Ayam;Protein Hewani;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;35500;308,9;0;0;0;1;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,63;Hujan;36000
1365;2026-03-28;Cabai Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;39000;198;0;0;0;0;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,62;Normal;39500
1366;2026-03-28;Bawang Merah;Hortikultura;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;31500;223,8;0;0;0;0;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,7;Normal;31500
1367;2026-03-28;Daging Ayam;Protein Hewani;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;35000;269,2;0;0;0;1;0;0;0;Pasar Subuh;Distribusi;0,72;Hujan;35500
1368;2026-03-28;Minyak Goreng;Pangan Olahan;liter;Pasar Bukit Sulap;Lubuklinggau Timur I;17700;294,7;0;0;0;1;0;1;0;Tawar-Menawar Tradisional;Budaya;0,55;"Hujan; Gangguan Distribusi";17900
1369;2026-03-29;Bawang Merah;Hortikultura;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;32500;228,1;0;0;0;1;0;0;0;Tawar-Menawar Tradisional;Budaya;0,55;Hujan;33000
1370;2026-03-29;Daging Ayam;Protein Hewani;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;36000;276,5;0;0;0;1;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,84;Hujan;36500
1371;2026-03-29;Minyak Goreng;Pangan Olahan;liter;Pasar Bukit Sulap;Lubuklinggau Timur I;17300;430,1;0;0;0;0;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,74;Normal;17400
1372;2026-03-29;Beras;Pangan Pokok;kg;Pasar Inpres;Lubuklinggau Barat I;12500;569,3;0;0;0;1;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,78;Hujan;12600
1373;2026-03-30;Daging Ayam;Protein Hewani;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;36000;228,1;0;0;0;1;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,63;Hujan;36500
1374;2026-03-30;Minyak Goreng;Pangan Olahan;liter;Pasar Bukit Sulap;Lubuklinggau Timur I;17500;434,8;0;0;0;1;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,6;Hujan;17700
1375;2026-03-30;Beras;Pangan Pokok;kg;Pasar Inpres;Lubuklinggau Barat I;12500;507;0;0;0;1;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,63;Hujan;12600
1376;2026-03-30;Cabai Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;39500;184;0;0;0;1;0;0;0;Pasar Subuh;Distribusi;0,72;Hujan;40000
1377;2026-03-31;Minyak Goreng;Pangan Olahan;liter;Pasar Bukit Sulap;Lubuklinggau Timur I;17500;428,6;0;0;0;1;0;0;0;Tawar-Menawar Tradisional;Budaya;0,59;Hujan;17700
